,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,pine,poplar,salix,vine,willow,Yield
346,75.0,423.15,10.0,0.20261577,3.0,40.0,35.0,2.0,16.81818182,1186.436983,7.078709963,79.48832541,4.375610161,110.651595,4.706386481,EffectsOfCombinedPretreatmentOfDiluteAcidPre-extractionAndChemical-assistedMechanical.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.86486486
347,34.8,473.15,5.666666667,0.0,2.0,19.8,15.0,4.0,19.31818182,17419.454840000002,9.765342955,1711.09191,7.44488699,3066.045456,8.028143885,SeverityFactorCoefficientsforSubcriticalLiquidHotWaterPretreatment.xlsx,3.439166666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57285872
348,270.0,388.15,10.0,0.407834501,0.5,240.0,30.0,3.0,19.77272727,663.539295,6.497588076,19.074460000000002,2.948350267,21.40633961,3.0636871219999997,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.70114943
349,20.0,398.15,8.0,0.810463078,0.5,19.03101852,0.9689814809999999,103.20114670000001,33.20454545,103.6464363,4.640985456,4.019875548,1.391250944,4.816304537,1.57200694,ProductionOfXyloseFromMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03353867
350,159.9938956,463.15,6.0,0.0,0.42,159.9938956,0.0,0.0,24.88636364,71455.53002,11.17683058,6939.658719,8.845007876,11874.27719,9.382129759,research_on_the_dissolution_of_pentosans_during_eucalyptus_hydrolysate_pretreatment.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532398778
351,2.0333333330000003,443.15,5.0,0.0815669,0.38,1.7,0.333333,7.25,22.38636364,195.66244650000002,5.276390963,16.92011292,2.828503028,26.2353691,3.2671084660000003,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,3.6954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.47715736
352,40.0,423.15,10.0,0.20261577,50.0,5.0,35.0,2.0,16.81818182,148.3046228,4.999268421,9.936040676000001,2.296168619,13.83144937,2.626944939,SurfaceLigninChangePertainingToTheIntegratedProcessOfDiluteAcid.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.86486486
353,331.5,373.15,6.0,0.034665932999999996,0.9,324.0,7.5,10.0,19.34090909,324.0,5.780743516,5.387164682000001,1.684019214,5.444756345,1.6946530069999999,optimizing_xylose_production_from_pinewood_sawdust_through_dilute_phosphoric_acid_hydrolysis.xlsx,2.8798531175060065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.19
354,215.0,403.15,10.0,0.407834501,0.5,180.0,35.0,3.0,19.77272727,1375.888738,7.226855156,60.86680443,4.1086879430000005,75.25907434,4.320936486,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28735632
355,172.0,429.6954545,7.69,0.0,5.0,105.0,67.0,2.2058823530000002,14.5,4853.961665999999,8.487550489,359.4175396,5.884484775,518.8711595,6.251655605,UtilizationOfHardwoodinBiorefineryAKineticInterpretationofPilot-ScaleHot-WaterPretreatment.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.1630182
356,90.0,403.15,8.0,0.405231539,0.5,88.98256944,1.0174305559999999,103.20114670000001,33.20454545,680.1673063999999,6.522338807000001,30.08935918,3.4041715939999997,37.20414338,3.6164201360000003,DesignOfProcessParametersForProudctionOfXylose.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93497604
357,26.89073741,448.15,6.0,0.0,5.0,3.45323741,23.4375,6.4,15.02,557.8320512,6.324057933,50.27478151,3.91750359,79.96287773,4.381562499,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.146855795
358,25.0,413.15,9.0,0.132546213,0.5,25.0,0.0,0.0,14.64,376.4330584,5.930740232000001,20.93745401,3.0415396130000003,27.50826444,3.314486485,evaluation_of_the_kinetics.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093145241
359,330.0,388.15,10.0,1.019586252,0.5,300.0,30.0,3.0,19.77272727,829.4241187999999,6.720731627,23.843075,3.1714938189999997,26.75792451,3.2868306730000003,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.71264368
360,53.10813485,413.15,10.0,0.137136588,0.5,51.10813485,2.0,57.5,20.909000000000002,769.5516604,6.645808086000001,42.80296892,3.7566074680000003,56.23584355,4.029554339,sugar_yields_from_dilute_oxalic_acid_pretreatment_of_maple_wood.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21803373
361,5.0,453.15,20.0,0.75,7.9,5.0,0.0,0.0,18.75,1133.61478,7.033166726,105.5888989,4.659553242,172.17371200000002,5.1485039210000005,optimization_of_dilute_phosphoric_acid_steam_pretreatment_of_eucalyptus.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52
362,199.9904371,428.15,8.0,0.0,5.0,174.9904371,25.0,5.2,16.70454545,7284.797245000001,8.893544886,527.6110888000001,6.268359437999999,755.2414288,6.627037471,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.89249983
363,165.0,418.15,8.0,0.0,8.0,150.0,15.0,8.0,18.86363636,3169.986955,8.061482752,194.5129131,5.270498552,263.14517969999997,5.572705893999999,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252048192999999
364,54.80203645,373.65,8.0,0.203935964,8.0,45.36453645,9.4375,8.0,18.86363636,46.92867846,3.84862897,0.796265892,-0.227822114,0.8077014509999999,-0.21356278,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.20958183
365,0.0,398.15,8.0,0.405231539,0.5,0.0,0.0,103.20114670000001,33.20454545,0.0,0.0,0.0,0.0,0.0,0.0,ProductionOfXyloseFromMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,22.61915468,440.15,6.0,0.0,5.0,0.431654676,22.1875,6.4,15.02,40.53815018,3.70224351,3.4055550119999998,1.225407925,5.198986495,1.648463702,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323012845
367,39.45368705,440.15,6.0,0.0,5.0,17.26618705,22.1875,6.4,15.02,1621.526007,7.391122965,136.22220049999999,4.914287379,207.95945980000002,5.337343156,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.548044156
368,19.0,458.15,10.0,0.076468969,1.0,7.0,12.0,13.33333333,18.75,2227.470718,7.708622012999999,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42603894
369,6.507612206,453.15,40.0,0.0,0.425,2.7397260269999997,3.7678861789999996,41.13712375,20.9,621.1587833,6.431586739,57.85693093,4.057973255,94.34176,4.546923934,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.5080000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57841856
370,23.74514961,448.15,6.0,0.0,5.0,23.74514961,0.0,0.0,15.1,3835.764513,8.252124045,345.6994313,5.845569702000001,549.8407059,6.309628611,modeling_xylan_solubilization_reaction_kinetics_and_mass_transfer.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20941324
371,0.202550504,453.15,6.0,0.0,5.0,0.202550504,55.0,2.8181818180000002,21.59090909,45.92284892,3.826962791,4.2774169330000005,1.4533493069999999,6.974774417999999,1.9422999859999999,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.6954545454545453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219414854
372,15.0,423.15,8.0,0.1,0.515,15.0,0.0,0.0,17.95454545,444.9138685,6.09788071,29.80812203,3.394780908,41.49434812,3.725557228,OptimizationConditionsForOxalicAcidPretreatmentOfDeacetylatedYellowPoplarForEthanolProduction.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.82936709
373,0.0,433.15,9.0,0.101958625,0.84,0.0,0.0,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.6954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4571393729999995
374,150.0,413.15,6.0,0.0,4.0,120.0,30.0,3.833333333,11.932,1806.87868,7.49935615,100.4997793,4.610155531,132.03966929999999,4.8831024030000005,combined_autohydrolysis_and_alkali_pretreatments_for_cellulose_enzymatic_hydrolysis_of_eucalyptus_grandis_wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52665102
375,255.375,373.525,10.0,1.325462127,0.5,180.0,75.375,1.0,19.77272727,184.6349403,5.21838058,3.1170118039999997,1.136874788,3.158915102,1.150228646,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24137931
376,0.0,463.15,6.0,0.0,0.42,0.0,0.0,0.0,24.88636364,0.0,0.0,0.0,0.0,0.0,0.0,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345409136
377,170.157572,373.65,8.0,0.203935964,8.0,160.720072,9.4375,8.0,18.86363636,166.26160369999997,5.113562474,2.8210563019999997,1.03711139,2.8615708539999996,1.051370724,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16616072
378,187.0,429.8772727,7.69,0.0,5.0,120.0,67.0,2.2058823530000002,14.5,5616.188657,8.633408538,416.91616600000003,6.032885161,602.4779865,6.401051128,UtilizationOfHardwoodinBiorefineryAKineticInterpretationofPilot-ScaleHot-WaterPretreatment.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.20042105
379,75.57806373,373.65,8.0,0.407871928,8.0,66.14056373,9.4375,8.0,18.86363636,68.42105068,4.2256805360000005,1.160939339,0.14922945199999998,1.177612149,0.163488786,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.83302913
380,24.625,463.15,8.0,0.0,8.0,4.0,20.625,8.0,18.86363636,1786.4564079999998,7.487989276,173.4980873,5.156166575,296.8682561,5.693288458,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.718554217
381,30.0,423.15,3.7,0.0,2.0,23.0,7.0,16.1,15.48,682.2012651,6.525324724,45.70578711,3.8222249230000003,63.62466712,4.153001243,HemicelluloseExtractionOfMixedSouthernHardwood.xlsx,3.439166666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129198966
382,65.40777064,388.15,8.0,0.203935964,8.0,54.15777064,11.25,8.0,18.86363636,149.73253730000002,5.008850618,4.3042926239999995,1.459612809,4.8304984619999995,1.574949664,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90086862
383,45.0,423.15,8.0,0.3,0.515,45.0,0.0,0.0,17.95454545,1334.741606,7.196492997999999,89.42436609,4.493393196,124.48304440000001,4.824169517,OptimizationConditionsForOxalicAcidPretreatmentOfDeacetylatedYellowPoplarForEthanolProduction.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.94835443
384,415.12606889999995,373.65,8.0,0.203935964,8.0,405.68856889999995,9.4375,8.0,18.86363636,419.67646730000007,6.039484099,7.1208921179999995,1.963033015,7.223158688,1.977292349,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03347293
385,195.58,373.73,10.0,2.039172504,0.5,120.0,75.58,1.0,19.77272727,124.8126455,4.826813777,2.124619987,0.7535929570000001,2.156381266,0.768431477,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.89655172
386,435.4,373.55,10.0,1.6313380030000002,0.5,360.0,75.4,1.0,19.77272727,369.8962924,5.913222676,6.250919355,1.83272855,6.336100725,1.846263552,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3908046
387,14.73585673,513.15,40.0,0.0,0.425,9.509433962000001,5.226422764,41.13712375,20.9,125971.3499,11.74380978,9898.649077,9.20015357,20951.58153,9.949969413,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.5080000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895559321
388,3.0333333330000003,463.15,3.9,0.0815669,0.38,2.7,0.333333,8.25,21.93181818,1205.858075,7.094946687999999,117.111209,4.763123987,200.38607280000002,5.30024587,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,3.2488888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67357513
389,80.0,403.15,9.0,0.132546213,0.5,80.0,0.0,0.0,14.64,611.5061056,6.41592494,27.05191308,3.297757727,33.44847749,3.510006269,evaluation_of_the_kinetics.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8392922
390,10.0,453.15,20.0,1.0,7.9,10.0,0.0,0.0,18.75,2267.229559,7.726313907000001,211.17779790000003,5.352700423,344.34742400000005,5.841651101,optimization_of_dilute_phosphoric_acid_steam_pretreatment_of_eucalyptus.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33333333
391,9.629132791,493.15,40.0,0.0,0.425,4.8888888889999995,4.740243902,41.13712375,20.9,16689.88751,9.722558277000001,1542.202455,7.340966839,3013.569871,8.010880659,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.5080000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.41074656
392,86.3215859,448.15,20.0,0.101958625,0.5,41.3215859,45.0,3.333333333,18.74431818,6675.042079,8.806130787,601.5901765,6.399576444,956.8392001,6.863635352,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,4.2693251533742265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.07462909
393,100.0,433.15,6.0,0.0,4.0,60.0,40.0,3.375,11.932,3505.684849,8.162141172,271.84860069999996,5.6052452960000005,399.8865509,5.991180883999999,combined_autohydrolysis_and_alkali_pretreatments_for_cellulose_enzymatic_hydrolysis_of_eucalyptus_grandis_wood.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16929266
394,0.0,433.15,8.0,0.0,8.0,0.0,0.0,8.0,18.86363636,0.0,0.0,0.0,0.0,0.0,0.0,EffectofEucalytpusGlobulusWoodAutohydrolysis.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,219.8905235,428.15,8.0,0.0,5.0,194.8905235,25.0,5.2,16.70454545,8113.231629000001,9.001251542,587.6115462,6.376066094,841.1282348,6.734744127000001,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105263163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.13660111
396,80.0,403.15,8.0,0.810463078,0.5,78.95,1.05,100.0,33.20454545,603.480088,6.402713046000001,26.69685672,3.284545833,33.00946622,3.496794375,KineticStuidesOfAcidHyrolysisOfMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.06707734
397,60.0,413.15,5.0,0.0,13.375,30.0,30.0,2.0,16.81818182,451.71967010000003,6.1130617879999996,25.12494481,3.22386117,33.00991733,3.496808042,UnderstandingofpHValueAndItsEffectOnAutohydrolysisPretreatmentPriorToPoplar.xlsx,4.041182795698922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.505890376
398,40.0,396.15,8.0,0.607847309,0.5,39.05039815,0.949601852,103.20114670000001,33.20454545,185.707918,5.224175106000001,6.810651683,1.9184878109999999,8.056056737999999,2.086424198,ProductionOfXyloseFromMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96098563
399,80.0,396.15,8.0,1.013078848,0.5,79.05039815,0.949601852,103.20114670000001,33.20454545,375.9317587,5.9294076339999995,13.78692031,2.623720339,16.30801536,2.791656727,ProductionOfXyloseFromMerantiWood.xlsx,3.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84941821
400,100.0,463.15,6.0,0.0,0.42,100.0,0.0,0.0,24.88636364,44661.4102,10.7068651,4337.452182999999,8.3750424,7421.706401,8.912164283,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411428571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51107796
401,120.0,403.15,5.0,0.607847309,4.0,120.0,0.0,0.0,16.375,917.2591583999999,6.821390048,40.57786962,3.703222835,50.17271623,3.9154713780000003,CombinedAcidalkaline-peroxidePretreatmentOfOliveTreeBiomassForBioethanolProduction.xlsx,3.2760638297872338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.90839695
402,40.0,473.15,15.0,0.0,0.59,15.0,25.0,7.0,15.0,13196.556690000001,9.487711218,1296.28175,7.1672552529999995,2322.761709,7.750512147999999,OptimizationofHydrothermalACS.xlsx,2.573478260869565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4
